Result,Count
HTML/Malicious.PDF.Gen2,3416
HTML/Malicious.PDF.Gen,213
None,80
EXP/YAV.Minerva.blfmh,1
EXP/YAV.Minerva.cxzub,1
EXP/YAV.Minerva.dbzew,1
EXP/YAV.Minerva.dzsqq,1
EXP/YAV.Minerva.ebfsb,1
EXP/YAV.Minerva.euzkj,1
EXP/YAV.Minerva.feafw,1
EXP/YAV.Minerva.iddku,1
EXP/YAV.Minerva.lixmk,1
EXP/YAV.Minerva.qrarq,1
EXP/YAV.Minerva.whpey,1
EXP/YAV.Minerva.xafak,1
EXP/YAV.Minerva.xgqcm,1
PHISH/KAB.Talu.ivjmg,1
PHISH/KAB.Talu.sarpv,1
PHISH/KAB.Talu.ugkjc,1
