Result,Count
None,3317
PDF.Spam.Heur.1,375
PDF.Spam.Heur.2,21
Application.Generic.D2E617C,1
Application.Generic.D2E6B2D,1
Trojan.Generic.D1D0421B,1
Trojan.Generic.D1D0A59C,1
Trojan.Generic.D1D10D39,1
Trojan.Generic.D1D3232C,1
Trojan.Generic.D1D3741B,1
Trojan.Generic.D1D43F39,1
Trojan.Generic.D1D44CDE,1
Trojan.Generic.D2D16F7C,1
Trojan.Generic.D447CBA3,1
Trojan.Generic.D4693205,1
