Result,Count
Trojan/Generic.ASMalwRG.150,1778
Trojan/Generic.ASMalwRG.151,1062
None,622
Trojan[Phishing]/PDF.Agent,175
Trojan[Phishing]/JS.Agent,86
Trojan/Generic.ASMalwRG.163,2
