Result,Count
None,3717
TROJ_FRS.0NA103B922,1
TROJ_FRS.0NA103C922,1
TROJ_FRS.0NA103CE22,1
TROJ_FRS.0NA103CP23,1
TROJ_FRS.0NA103DB23,1
TROJ_FRS.0NA103DL22,1
TROJ_FRS.0NA103GN23,1
TROJ_FRS.VSNW11I21,1
